10698.5507812500,10838.8632812500,10841.0742187500,10954.4335937500,10708.9726562500,10952.1132812500,10724.8750000000,10753.5585937500,10829.9882812500,10851.1093750000,10864.1015625000,10887.2968750000,10738.7031250000,11003.0703125000,10909.6171875000,10949.9101562500
10614.2617187500,10597.9726562500,10590.9921875000,10671.8203125000,10501.4492187500,10681.3085937500,10685.1914062500,10633.3398437500,10541.6757812500,10716.9375000000,10730.0312500000,10741.0273437500,10567.5234375000,10685.7265625000,10597.2148437500,10659.0078125000
10836.1250000000,10865.0273437500,10777.8203125000,10797.6757812500,10869.0273437500,10690.4687500000,10910.1562500000,10759.9492187500,10647.9101562500,10763.8085937500,10646.2460937500,10898.9843750000,10704.4257812500,10855.8046875000,10866.3750000000,10980.2265625000
10629.8281250000,10948.2382812500,10671.7226562500,10672.4023437500,10623.2460937500,10576.4921875000,10648.7929687500,10680.4101562500,10455.5273437500,10703.3593750000,10739.6171875000,10916.4335937500,10679.9960937500,10618.4257812500,10645.4960937500,10623.5273437500
10883.9179687500,10814.9648437500,10765.3085937500,10900.5976562500,10879.7421875000,10930.6367187500,10843.5742187500,10883.1406250000,10843.2734375000,10824.0390625000,10814.5468750000,10907.5390625000,11006.9726562500,10958.7500000000,10737.7539062500,11006.4921875000
10471.2968750000,10684.1406250000,10709.4492187500,10698.8789062500,10454.3515625000,10709.5039062500,10634.3671875000,10686.8437500000,10588.7890625000,10829.2109375000,10503.8164062500,10851.6992187500,10680.7343750000,10638.6484375000,10640.8906250000,10582.5546875000
10920.4843750000,10922.3085937500,10841.7773437500,10920.4960937500,10750.6445312500,10782.0156250000,10768.6562500000,10931.9960937500,10766.0039062500,10875.9921875000,10823.9335937500,11019.8359375000,10899.4335937500,10734.2812500000,10897.7851562500,10956.8984375000
10790.8007812500,10703.3945312500,10734.3710937500,10771.0078125000,10690.3554687500,10643.6992187500,10586.7382812500,10787.1875000000,10624.7773437500,10605.0898437500,10700.1210937500,10829.8828125000,10545.3359375000,10791.0351562500,10630.4218750000,10693.4687500000
10776.8515625000,10820.6601562500,10922.3476562500,11087.7695312500,10672.7187500000,10660.3593750000,10780.3632812500,10935.3164062500,10853.3398437500,10897.8515625000,10950.3984375000,10864.4804687500,10801.4414062500,10726.2500000000,10834.8710937500,10793.0234375000
10778.8164062500,10708.2148437500,10628.2148437500,10703.1210937500,10577.3984375000,10695.5429687500,10620.1796875000,10702.7265625000,10547.6875000000,10759.3789062500,10650.5937500000,10688.3906250000,10747.7265625000,10801.2265625000,10605.9335937500,10790.1093750000
10709.6875000000,10694.2773437500,10761.5976562500,10851.7617187500,10810.4960937500,10906.0156250000,10762.1718750000,10861.1718750000,10796.9257812500,10862.3828125000,10842.6406250000,10865.1289062500,10814.5390625000,10908.2070312500,10680.6914062500,10961.6679687500
10584.4218750000,10745.2656250000,10596.6523437500,10675.6015625000,10673.3476562500,10571.1953125000,10610.2226562500,10712.6601562500,10689.1093750000,10597.9648437500,10685.9726562500,10869.0820312500,10726.4843750000,10738.4921875000,10762.6835937500,10623.7656250000
10958.6640625000,10881.3007812500,10705.8359375000,10982.1640625000,10791.5937500000,10737.4062500000,10888.5312500000,10905.6054687500,10781.3945312500,10720.8789062500,10932.1718750000,10845.4765625000,10775.1796875000,10883.1640625000,10728.7773437500,10778.6523437500
10759.0898437500,10782.9218750000,10754.5507812500,10787.1718750000,10546.7109375000,10757.4492187500,10723.2773437500,10731.5468750000,10599.8789062500,10657.5976562500,10597.0312500000,10557.5039062500,10622.4414062500,10832.2929687500,10718.8125000000,10516.8710937500
10796.0156250000,10929.8320312500,10752.5468750000,10891.4062500000,10973.0625000000,10896.3867187500,10776.5859375000,10822.8906250000,10815.7460937500,10828.0976562500,10668.6679687500,10728.1835937500,10719.8046875000,10865.6015625000,10718.2656250000,10743.1132812500
10599.2460937500,10708.1445312500,10674.7656250000,10899.8750000000,10650.2734375000,10760.1054687500,10660.9570312500,10718.0429687500,10769.4492187500,10785.6171875000,10649.4023437500,10737.5507812500,10592.8164062500,10744.3164062500,10541.7070312500,10809.3164062500
10949.7539062500,10936.4570312500,10756.6406250000,11032.9531250000,10942.1718750000,10969.4531250000,10724.6523437500,10861.0429687500,10782.1289062500,10850.7031250000,10748.6679687500,10882.1367187500,11045.0390625000,11033.5117187500,10916.8593750000,10858.7734375000
10572.7343750000,10526.2031250000,10693.7734375000,10808.8906250000,10742.6679687500,10661.5859375000,10728.4804687500,10691.3437500000,10579.2070312500,10733.3554687500,10591.9375000000,10845.6328125000,10631.9179687500,10721.5664062500,10620.8632812500,10764.0625000000
10760.7109375000,10830.7382812500,10708.6093750000,10982.9648437500,10868.8242187500,10823.8984375000,10895.7890625000,10845.1406250000,10790.5937500000,10766.6679687500,10730.5507812500,10988.6328125000,10745.2929687500,11013.9023437500,10898.4375000000,10893.6445312500
10767.9023437500,10765.9726562500,10608.4453125000,10691.0429687500,10513.1796875000,10557.1054687500,10719.2929687500,10523.5976562500,10558.1289062500,10681.3632812500,10514.8046875000,10711.2070312500,10553.0351562500,10624.2304687500,10671.1289062500,10644.2226562500
10912.9257812500,10970.3789062500,10785.2148437500,10942.3828125000,10707.4101562500,10883.7070312500,10876.6367187500,10920.8359375000,10880.8515625000,10996.3710937500,10886.4531250000,10829.3515625000,10953.5429687500,10932.1992187500,10909.0351562500,11035.4218750000
10736.6328125000,10737.6875000000,10491.7460937500,10737.2656250000,10578.5976562500,10815.3984375000,10672.1132812500,10754.9453125000,10731.6601562500,10714.5703125000,10567.9492187500,10881.5195312500,10648.2421875000,10760.3632812500,10686.9960937500,10775.3164062500
11068.6953125000,10951.2695312500,10856.9921875000,10920.6640625000,10893.4648437500,10989.1718750000,10847.8554687500,10871.5156250000,10859.2656250000,10844.8359375000,10765.7500000000,10891.6953125000,10850.6796875000,11093.8398437500,10739.9531250000,10771.2382812500
10632.5078125000,10801.2968750000,10647.5468750000,10616.5625000000,10726.8125000000,10663.9492187500,10639.9335937500,10891.4414062500,10646.9453125000,10817.6835937500,10636.3125000000,10595.4921875000,10482.7500000000,10428.7500000000,10651.0390625000,10903.8515625000
10843.2031250000,10814.5273437500,10865.5703125000,10907.8359375000,10763.9687500000,11016.6953125000,10845.0625000000,10776.5507812500,10827.3085937500,10908.8750000000,10904.8867187500,11018.4687500000,10770.8554687500,10942.8554687500,10745.5976562500,10969.9101562500
10660.5742187500,10786.2343750000,10713.1054687500,10858.3710937500,10820.3671875000,10923.3164062500,10713.7578125000,10763.8945312500,10588.4023437500,10678.1210937500,10606.6679687500,10809.9687500000,10695.0546875000,10689.7109375000,10559.0625000000,10558.7382812500
10965.5000000000,10925.0820312500,10860.6093750000,10883.6562500000,10850.0078125000,10769.3632812500,10876.4570312500,10943.1406250000,10845.3476562500,10970.3007812500,10862.4140625000,10868.3828125000,10961.6640625000,10861.7773437500,10849.4375000000,10892.3203125000
10622.3125000000,10653.5429687500,10770.8984375000,10755.7734375000,10490.2617187500,10832.9062500000,10781.7460937500,10733.3476562500,10529.6875000000,10695.5898437500,10840.2421875000,10839.7070312500,10689.9882812500,10617.5898437500,10590.0859375000,10587.1250000000
10775.3398437500,10929.5703125000,10909.0898437500,10712.0625000000,10859.5859375000,10710.6015625000,10724.1406250000,10940.5859375000,10790.3750000000,10727.5312500000,10792.5585937500,10990.7968750000,10738.1093750000,10930.7343750000,10745.0156250000,10980.2851562500
10679.1210937500,10862.2382812500,10572.2890625000,10642.1875000000,10564.2382812500,10660.2343750000,10673.8632812500,10783.4726562500,10695.1914062500,10721.1289062500,10645.4257812500,10821.8476562500,10473.5703125000,10635.2851562500,10577.9335937500,10715.4609375000
10929.7148437500,10863.6093750000,10891.6640625000,10966.8085937500,10790.2656250000,10763.4960937500,10691.6367187500,10883.5156250000,10825.4687500000,10934.9101562500,10863.4687500000,10974.8906250000,10784.5625000000,11072.8828125000,10685.7304687500,10935.0781250000
10727.2460937500,10802.6484375000,10701.2734375000,10778.9648437500,10665.3750000000,10701.0703125000,10689.3007812500,10741.1875000000,10658.3554687500,10788.7734375000,10624.3242187500,10751.8046875000,10617.3710937500,10689.5703125000,10803.1093750000,10864.6015625000
10849.0859375000,10851.2421875000,10988.6328125000,10931.2773437500,10854.5625000000,10777.8359375000,10691.4960937500,10990.3710937500,10763.4609375000,10743.2851562500,10816.7851562500,10975.5312500000,10851.4296875000,10802.7304687500,10817.1757812500,10805.0937500000
10696.3906250000,10708.2421875000,10706.6601562500,10614.1171875000,10502.9492187500,10731.3398437500,10434.9648437500,10725.3945312500,10467.1445312500,10648.1406250000,10612.7382812500,10676.2421875000,10644.5742187500,10773.6054687500,10691.2421875000,10889.7343750000
10714.9179687500,10816.7226562500,10803.6015625000,11027.4257812500,10669.3750000000,10941.9648437500,10830.5390625000,10965.1132812500,10847.6796875000,10790.0156250000,10858.8281250000,10923.1171875000,10759.9335937500,10962.9140625000,10902.2304687500,10761.0664062500
10728.0664062500,10675.3164062500,10716.2421875000,10681.3710937500,10748.9609375000,10669.9882812500,10703.4726562500,10504.6562500000,10644.8945312500,10608.4570312500,10471.8203125000,10703.9375000000,10606.9179687500,10709.4609375000,10616.3671875000,10581.7460937500
10781.8476562500,10866.9296875000,11014.2968750000,10893.1289062500,10812.9843750000,10781.3398437500,10768.9726562500,10720.1796875000,10827,10721.1523437500,10817.6757812500,10682.6484375000,10801.6015625000,10792.6171875000,10871.6835937500,10668.2890625000
10521.9570312500,10772.8750000000,10620.1914062500,10702.4804687500,10692.8867187500,10709.0039062500,10762.4492187500,10712.5546875000,10476.3906250000,10647.6171875000,10630.5390625000,10834.2031250000,10521.1328125000,10651.3554687500,10526.9257812500,10735.8828125000
10795.7265625000,10970.3789062500,10773.2031250000,10826.5351562500,10915.5859375000,10876.8242187500,10842.0468750000,10906.9531250000,10579.6601562500,10915.2695312500,10686.2382812500,10826.4414062500,10749.3164062500,10973.0039062500,10919.8476562500,10885.9296875000
10516.7343750000,10689.3242187500,10826.5625000000,10675.4492187500,10797.0703125000,10513.4257812500,10701.4140625000,10621.3398437500,10513.6679687500,10519.5195312500,10543.1289062500,10669.7656250000,10717.9257812500,10939.6289062500,10727.8515625000,10667.9492187500
10758.0117187500,10906.9726562500,11002.9726562500,10782.5859375000,10834.7695312500,10946.0781250000,10850.7500000000,10924.0742187500,10714.2500000000,10930.5703125000,10891.4375000000,10942.7656250000,11076.8359375000,11059.9843750000,10788.2656250000,10975.8281250000
10799.6718750000,10610.4179687500,10657.9960937500,10832.1054687500,10777.9648437500,10740.7968750000,10689.1289062500,10714.3828125000,10693.9296875000,10546.9179687500,10771.2734375000,10628.1250000000,10765.5625000000,10757.9804687500,10549.5820312500,10740.6289062500
10927.6679687500,10995.8007812500,10876.8007812500,11045.2812500000,10802.7656250000,10822.5468750000,10870.5585937500,10939.1210937500,10770.5742187500,10971.4882812500,10762.9726562500,11007.1992187500,10834.0859375000,11097.2578125000,10887.9960937500,10829.7070312500
10597.7929687500,10685.6718750000,10595.5039062500,10895.1484375000,10748.4570312500,10757.1171875000,10555.9648437500,10747.6601562500,10646.5039062500,10662.9140625000,10635.7656250000,10655.6679687500,10665.0156250000,10519.3671875000,10725.2851562500,10752.6601562500
10958.6562500000,10906.9257812500,10790.5546875000,10969.7617187500,10903.0117187500,10910.7382812500,10755.7304687500,11142.8125000000,10935.6835937500,10723.4492187500,10775.3437500000,10834.3281250000,10703.9062500000,10917.2695312500,10757.3242187500,10919.1835937500
10609.8476562500,10769.5312500000,10752.3203125000,10748.7851562500,10478.4453125000,10531.8125000000,10721.4765625000,10716.4179687500,10714.1835937500,10820.5507812500,10577.6406250000,10587.2109375000,10679.6718750000,10616.9570312500,10570.0234375000,10626.5507812500
10961.5078125000,10814.9726562500,10885.0820312500,11038.4257812500,10819.9375000000,10814.7890625000,10842.8984375000,10877.6054687500,10845.8554687500,10936.0546875000,10811.7539062500,10903.0742187500,10766.9648437500,10786.8632812500,10810.3007812500,10730.3632812500
10678.8867187500,10612.8359375000,10650.1523437500,10533.7734375000,10561.2929687500,10790.4375000000,10811.9062500000,10682.5000000000,10632.6601562500,10630.6171875000,10687.7148437500,10788.5507812500,10570.8320312500,10729.3710937500,10506.2343750000,10869.6054687500
10719.8632812500,11112.1132812500,10864.9687500000,10871.9218750000,10862,11013.9804687500,10676.6796875000,11045.2695312500,10798.5820312500,10910.5507812500,10952.7148437500,10867.0234375000,10954.1757812500,10971.6210937500,10858.0742187500,10828.9257812500
10683.1171875000,10724.3867187500,10617.8085937500,10684.3515625000,10623.8398437500,10696.2460937500,10676.6054687500,10897.7187500000,10675.5898437500,10778,10753.2421875000,10777.2773437500,10626.7578125000,10861.0351562500,10696.3632812500,10664.9960937500
10776.5976562500,11032.5937500000,10998.1406250000,10770.1250000000,10809.0859375000,11015.1171875000,10749.0468750000,11089.7187500000,10735.7500000000,10673.6445312500,10750.9570312500,10967.7968750000,10782.3125000000,10814.3437500000,10718.6757812500,10766.5000000000
10507.2734375000,10599.1875000000,10703.7460937500,10804.9726562500,10468.2929687500,10565.4726562500,10719.6132812500,10715.3750000000,10627.5585937500,10638.1289062500,10632.1210937500,10756.0468750000,10667.0937500000,10700.8320312500,10766.1640625000,10538.2851562500
10910.2265625000,11044.1757812500,10689.5820312500,10989.0859375000,10855.7539062500,11063.4296875000,10935.8359375000,11110.0156250000,10939.1093750000,10787.9843750000,10968.8398437500,10826.4687500000,10785.3867187500,11030.0781250000,10867.8046875000,10887.2304687500
10593.5937500000,10758.5703125000,10620.5898437500,10670.4023437500,10614.1093750000,10529.4062500000,10672.2187500000,10843.5703125000,10766.2382812500,10656.7734375000,10602.2929687500,10717.9687500000,10632.0937500000,10674.5195312500,10674.0625000000,10601.8203125000
10807.0898437500,10820.5390625000,10900.5664062500,10962.4179687500,10860.8085937500,10778.1171875000,10804.9531250000,10911.3359375000,10769.6054687500,10813.3164062500,10748.5625000000,10989.5000000000,10936.3320312500,10943.5390625000,10768.4648437500,10829.8164062500
10669.2304687500,10715.7968750000,10788.3554687500,10705.8867187500,10686.5078125000,10553.2812500000,10850.6679687500,10648.5078125000,10603.7382812500,10748.5937500000,10728.6445312500,10639.9921875000,10645.1523437500,10772.6992187500,10634.3789062500,10898.5585937500
10811.8320312500,11001.4414062500,10853.1679687500,10874.4296875000,10801.6328125000,10822.5000000000,10833.8984375000,10814.2226562500,10830.4882812500,10746.6601562500,10793.9765625000,10872.8046875000,10772.6757812500,10732.7031250000,10880.2382812500,10670.6171875000
10783.4726562500,10532.9570312500,10584.1562500000,10742.9023437500,10596.5273437500,10564.8710937500,10485.7382812500,10790.0351562500,10609.0937500000,10810.5234375000,10767.5312500000,10785.7851562500,10527.4882812500,10808.3906250000,10748.0039062500,10656.6601562500
10828.7656250000,10974.8515625000,10763.0820312500,10884.8906250000,10981.1367187500,11066.4531250000,10676.9921875000,10834.5937500000,10772.0898437500,10734.7265625000,10928.1093750000,10955.4062500000,10902.3359375000,11109.0468750000,10758.4062500000,10908.9609375000
10583.1601562500,10512.8789062500,10608.7812500000,10741.3984375000,10626.9492187500,10646.5429687500,10609.5429687500,10825.6757812500,10616.3476562500,10737.8242187500,10536.2929687500,10698.4726562500,10668.6445312500,10685.4648437500,10575.7148437500,10789.2734375000
10913.2343750000,10830.7929687500,10712.8710937500,10903.7460937500,10851.0703125000,10861.4335937500,10725.1640625000,11033.5039062500,10796.8398437500,10743.8125000000,10812.0039062500,10792.6171875000,10815.9453125000,11011.9218750000,10805.0859375000,10743.3867187500
10562.2226562500,10709.2539062500,10579.3554687500,10809.3515625000,10715.7695312500,10753.6406250000,10621.8789062500,10640.2734375000,10638.0078125000,10678.1757812500,10580.1093750000,10840.8046875000,10678.1093750000,10709.5156250000,10586.7187500000,10804.3476562500
10692.3281250000,10951.6875000000,10786.1523437500,10969.5390625000,10900.7109375000,10935.2500000000,10839.5742187500,10906.2695312500,10754.5976562500,10850.8242187500,10648.7617187500,10740.9414062500,10797.4609375000,10783.2968750000,10951.6171875000,10822.8789062500
10790.4101562500,10660.9375000000,10720.0781250000,10716.8203125000,10691.4296875000,10651.7656250000,10546.3437500000,10804.6953125000,10613.7148437500,10658.6796875000,10740.2734375000,10838.3476562500,10639.3554687500,10928.3554687500,10723.6093750000,10484.9765625000
11056.8593750000,10740.3750000000,10681.0546875000,11083.6015625000,10830.3984375000,10703.9335937500,10939.3710937500,10934.6679687500,10959.9414062500,10851.7148437500,10827.8789062500,11073.3867187500,10805.4414062500,10860.1445312500,10745.6875000000,10783.2304687500
10720.4218750000,10769.6367187500,10649.5156250000,10743.7070312500,10602.8789062500,10752.5742187500,10716.8671875000,10865.1953125000,10509.4726562500,10677.9609375000,10747.7929687500,10506.9492187500,10604.7812500000,10684.6367187500,10535.7812500000,10651.3125000000
10902.3867187500,10838.8085937500,10834.6640625000,10966.3867187500,10755.4492187500,11048.1171875000,10925.0781250000,10700.5156250000,10654.2500000000,10886.0859375000,10758.4570312500,10979.6523437500,10723.1093750000,10863.8281250000,10741.3398437500,10715.8671875000
10626.1953125000,10720.0429687500,10827.9218750000,10752.1953125000,10837.1445312500,10746.6445312500,10890.2148437500,10797.3125000000,10518.9843750000,10624.2539062500,10678.4960937500,10779.0351562500,10670.5976562500,10801.0156250000,10739.0781250000,10764.3085937500
10742.6132812500,10734.2773437500,10801.2968750000,10856.9921875000,10875.8554687500,10883.7109375000,11024.3828125000,10814.1132812500,10731.2929687500,10746.7304687500,10650.7578125000,11022.9335937500,10764.7421875000,10885.9296875000,10805.8164062500,11016.7617187500
10566.1601562500,10579.2265625000,10649.7656250000,10880.7773437500,10718.7109375000,10723.5585937500,10823.0039062500,10666.6289062500,10645.8242187500,10490.8828125000,10516.8242187500,10600.4648437500,10581.8632812500,10725.7421875000,10702.5351562500,10868.5390625000
10870.4921875000,10995.6718750000,10736.0351562500,10913.3398437500,10810.2226562500,10965.9804687500,10677.0195312500,10838.2734375000,10749.2968750000,10947.9843750000,10786.1992187500,10994.7031250000,10662.9179687500,10872.1054687500,10889.2421875000,10973.9414062500
10723.5390625000,10853.5039062500,10617.6757812500,10769.2226562500,10713.4843750000,10786.9023437500,10650.6835937500,10605.0625000000,10732.2968750000,10743.2304687500,10611.9726562500,10884.2031250000,10600.6679687500,10694.1132812500,10666.7265625000,10807.6718750000
10779.9335937500,10916.6601562500,10743.7734375000,10882.6718750000,10874.5117187500,11015.5937500000,10982.9335937500,10947.7812500000,10638.2695312500,10826.3203125000,10735.2851562500,10870.8593750000,10781.8203125000,11009.7968750000,10739.1445312500,10986.2265625000
10702.2812500000,10637.1171875000,10600.7460937500,10773.9257812500,10696.9960937500,10699.5625000000,10558.2929687500,10607.8320312500,10605.4765625000,10742.8203125000,10676.2070312500,10718.4882812500,10699.3593750000,10677.7617187500,10706.1328125000,10641.7343750000
10903.0625000000,10975.6875000000,10895.0781250000,10851.5156250000,10794.4023437500,10837.4843750000,10889.2109375000,10713.9492187500,10805.2695312500,10915.9140625000,10848.6367187500,11054.8085937500,10776.1484375000,10960.1562500000,10719.4023437500,10908.3789062500
10774.4453125000,10552.5039062500,10560.1835937500,10829.1953125000,10739.1562500000,10576.8164062500,10632.0312500000,10669.4960937500,10441.1875000000,10769.5585937500,10546.2617187500,10691.7265625000,10570.9140625000,10781.1367187500,10599.4531250000,10595.2539062500
10850.4414062500,10906.6914062500,10744.1484375000,10759.8554687500,10795.7109375000,10933.6093750000,10823.7890625000,10792.9648437500,10697.0312500000,10967.8945312500,10746.2773437500,10918.5859375000,10963.0156250000,10812.8828125000,10903.2890625000,10727.9687500000
10459.6367187500,10743.3984375000,10722.5820312500,10674.8867187500,10578.1914062500,10596.5781250000,10635.0390625000,10716.5000000000,10686.6171875000,10752.1523437500,10525.2265625000,10760.0625000000,10582.6171875000,10743.5546875000,10498.7734375000,10661.5078125000
10809.6132812500,10903.7421875000,10747.2734375000,10987.1484375000,10897.8828125000,11083.4296875000,10697.4921875000,10680.4843750000,11042.0351562500,10856.4218750000,10791.9804687500,11093.0976562500,10918.6210937500,11045.4218750000,10890.7539062500,10883.7031250000
10698.4921875000,10693.1679687500,10718.8085937500,10615.1562500000,10627.0742187500,10827.1679687500,10652.0234375000,10786.7812500000,10686.3320312500,10548.3867187500,10826.3515625000,10841.9453125000,10580.9726562500,10751.1484375000,10522.3632812500,10810.7578125000
10781.1367187500,10970.5859375000,10802,11002.4921875000,10727.7343750000,11038.4257812500,10886.8359375000,10856.7656250000,10825.9570312500,10936.1250000000,10784.5234375000,10932.5351562500,10854.2031250000,11089.3007812500,10822.5859375000,10782.6289062500
10692.9804687500,10742.6953125000,10704.3359375000,10577.6484375000,10758.4101562500,10614.1718750000,10709.7187500000,10592.0976562500,10681.2421875000,10833.4453125000,10583.3554687500,10873.8046875000,10516.0156250000,10555.0234375000,10580.1093750000,10724.3554687500
